balloon_id,latitude,longitude,altitude,speed_kmh,direction_deg,speed_kmh_1h,speed_kmh_2h,speed_kmh_4h,speed_kmh_5h,speed_kmh_6h,speed_kmh_7h,speed_kmh_12h,speed_kmh_13h,speed_kmh_15h,direction_deg_1h,direction_deg_2h,direction_deg_4h,direction_deg_5h,direction_deg_6h,direction_deg_7h,direction_deg_12h,direction_deg_13h,direction_deg_15h,wind_speed,wind_direction,predicted_speed_kmh,predicted_direction_deg
balloon_59,-67.13362576945961,-130.7910901451989,19.287395457395423,16.95526647420486,120.56968324971712,16.95526647420486,100.5448859868468,99.33071913966197,100.57597352414255,102.011649811054,104.74709668485076,114.03032233534644,133.50758804694263,142.44810068214417,120.56968324971712,125.87669143557264,139.55180435362797,152.30321087325513,161.69423857473691,171.31120240844314,201.0501909682568,234.6032523564187,251.06125034914345,31.680000000000003,235,16.96293139227042,120.8719109847327
balloon_60,-55.635254302176186,140.62071782425292,3.949729029260043,12.45841864028168,273.4633231383738,12.45841864028168,81.17605571769256,97.5732189027654,114.29950500344724,125.47501367175168,136.75111474021855,169.8912086197028,202.90919588182652,218.70754644366505,273.4633231383738,270.9863671427864,266.86904920079166,265.2086629071928,264.23045955821595,263.4582442080256,258.4069579185392,263.7459494481167,263.21900256602953,49.896,279,12.419740443200528,272.8324234568136
balloon_61,-12.916352699989414,-158.26298800216662,21.499511439037615,22.72932454832436,46.42089542981745,22.72932454832436,134.10740941163297,129.00593719422574,123.5308367130526,119.0551004688691,114.83145988291442,100.5575426179064,85.24975329711003,77.10018966659388,46.42089542981745,47.22204222120769,48.645411471831494,49.668802222724594,50.16829199620389,50.61862076661231,50.51725791023034,48.00158722959554,45.57913818172341,33.84,324,22.727492571303188,46.59023417384436
balloon_62,48.58100573793945,97.66890371450889,14.551426792571652,22.41593794768262,228.55372379932027,22.41593794768262,135.47550111749302,138.06661803767858,140.72093282857796,142.08638775239638,143.49486051461048,146.55605344332577,148.80419773093672,149.30261055084296,228.55372379932027,229.4475676447714,230.95374953737928,231.35540614708245,231.8305480894095,232.38252690533457,235.38582665556712,234.2245137311526,234.86092250889936,3.384,346,22.394265024018374,228.94896716322495
balloon_63,13.677104722482865,-48.4906510303358,4.934521899001985,7.090137815481886,321.06921858319635,7.090137815481886,42.92248244326412,46.81767534857081,50.378672056000205,52.758498249605104,54.89146968300978,60.71515360031724,65.76566799200035,67.79405048757846,321.06921858319635,320.6865457592388,319.63715222538394,318.9621348184803,319.2230012752639,319.7007818369428,322.1488610000458,325.32105853054776,327.79511654605506,36.36,65,7.107051125339382,321.409034024279
balloon_64,21.35809382188101,-158.57293846600513,2.092420945638086,12.17469410923403,69.62555112510864,12.17469410923403,71.48285917466232,70.0634514595789,68.58041832040897,67.83173806335468,67.04901668710453,64.92390759212205,63.365669064933975,62.90493476086543,69.62555112510864,68.78964048906982,66.55589491962598,64.25904232583241,62.79351929699919,61.1874440130976,55.72756793131395,51.142826596057944,48.27681103065106,20.484,194,12.180050970518122,69.67221896301736
balloon_66,-59.31239595386778,-119.49251954129792,4.561690031761349,27.211170088553622,67.07638244841445,27.211170088553622,168.4131363377444,181.6746174258238,194.10060757662592,201.8909166447443,209.311407732101,228.24788148712335,245.34883727887967,251.74077563024065,67.07638244841445,67.30624109073858,67.25917172996327,65.1130269625624,64.73501158658985,64.37333279421563,69.70794140122223,66.04150363420013,68.46762540324278,61.163999999999994,325,27.231677150682437,67.62304574527707
balloon_67,9.37658771585666,14.178766746746048,12.985816057167778,40.48612888445923,4.838826259322502,40.48612888445923,234.41053127004625,209.25359436005277,184.4781868437687,167.95143795589462,151.77053951010873,105.14417030917198,67.44515518445303,56.873914756137694,4.838826259322502,6.237942816573366,10.158251918510643,14.447849051453602,17.604276849978817,21.071106158946975,33.723128190174236,59.503128110842454,80.71633385739585,8.1,38,40.307498613256975,4.762989652827514
balloon_68,-33.011816098868145,137.81217418761068,21.489857960307525,81.44762796698026,15.983430309270602,81.44762796698026,485.91936838293486,477.4940271288942,468.0022610696894,461.0167708297796,453.23530328201485,425.13729165202375,396.0516313789143,379.1438878794532,15.983430309270602,14.225348315824704,9.416396661418958,4.461481412400531,1.462273032127598,358.45595179808726,349.36404105574763,339.69085646185715,334.6602550994598,15.228000000000002,198,79.27166764350319,15.501521765978524
balloon_69,55.53194935551934,-159.19843560938847,3.5424789398743144,46.42587724008256,108.9205825793855,46.42587724008256,286.66289175249403,306.82037725593136,326.2112366329531,338.9422846346489,350.8099949241554,383.7868930940011,413.7666915265347,426.6773150217386,108.9205825793855,110.09423294413796,115.46809310876228,123.87902477697372,128.16796000590313,132.18161693943813,138.7679688119905,151.2827934975619,154.34666466911403,20.7,98,46.47053152940192,109.52321137951274
balloon_70,-7.71469598054324,97.01917030457048,16.296929606920123,18.20226723798614,353.15283487107536,18.20226723798614,103.34930100483024,89.55521152792662,75.94762993587683,66.91468125865316,58.42903401271787,37.30251790163428,37.39961942161978,46.90134605783093,353.15283487107536,352.0544179499734,349.58702929209994,345.66967675584533,342.1519137905129,337.2990351570625,308.0551037889683,257.20746963450705,239.2389004248651,14.436,256,18.176989738565126,353.06468525640014
balloon_71,-56.22325900231477,162.0212652384591,4.213684781864401,10.564087906675002,245.79935067580223,10.564087906675002,64.61198804767932,67.91023475941626,71.2901600785173,73.37770171840044,75.06455407557873,79.24756045715257,83.24307143521551,83.95660358651138,245.79935067580223,241.70134819080636,233.20074552452792,225.75692630066956,220.73475652212517,216.05507209092585,201.3156037715291,189.9700835895296,184.10074212740693,24.012,307,10.66236910715621,245.65545307541143
balloon_72,-41.765691145260746,-18.88571365249698,5.93228252539704,31.787953198718803,90.83836418274916,31.787953198718803,191.7478164822905,194.9040239950625,197.27687825374792,198.2888129729423,198.66087116005107,195.6803627625601,192.25583789867375,188.25005701555585,90.83836418274916,88.62372665997441,82.1996232866644,73.84905745238791,68.62822626734317,63.33418178833432,49.25889584817702,30.782875732851323,22.794840540196617,7.092,271,31.819007182309928,90.66334872473725
balloon_73,74.27069602555632,152.44510327843483,18.065400094318335,20.687848111810204,219.8766257511993,20.687848111810204,113.83589064021668,89.01775919578583,67.00536503259723,55.55460212964718,48.79468815054023,64.81159883774009,106.71761553712147,129.50314287821453,219.8766257511993,221.92089298482128,228.020486789984,237.8812417292269,250.36217071766433,267.7039141483733,320.41958110208986,333.8308305757327,335.9918392366513,15.228000000000002,346,20.658616758338102,220.17686895036294
balloon_74,-14.579542544143706,132.74444001059857,8.661895464041468,30.311257669554113,83.64190788064502,30.311257669554113,183.04368835600823,185.4937167315892,187.525804478786,188.18949111252508,188.71249186481415,186.24543581704012,181.93907971704544,177.9496705560455,83.64190788064502,85.82873885103152,91.28784906659332,96.05135534316857,99.23620795648644,102.2371674590786,111.13276922507656,117.0353218968542,120.0464166583875,7.02,166,30.363230595546817,83.78241196608718
balloon_76,4.971205721488356,-43.71747996864106,17.804612063354973,3.923211663384818,2.574215375505105,3.923211663384818,21.907538132595768,18.365310469926495,20.834911276998756,24.787444753160184,30.05354586343931,46.978958778956745,64.19119502397582,72.42818831218159,2.574215375505105,354.5029790803037,324.0545934777514,292.99739860408727,279.416036691387,269.89575138419065,257.8460485779481,254.86574613875229,255.22089985931797,24.516,49,3.881926922619242,2.325076999260716
balloon_77,71.86401711990291,65.57086717518496,4.997695837069434,25.591846067649566,251.32576745505617,25.591846067649566,152.99181080301432,151.37319441989646,149.2638708287501,147.4716566669684,145.39847236430893,137.82127869187718,128.59406847023476,123.09614635995987,251.32576745505617,251.93306687356105,250.16385082233748,244.98523820110225,242.9260080182897,240.88558975566696,240.3661836112965,230.15788234079935,228.47308978491463,25.056,103,25.50482958168925,251.44653393768957
balloon_78,43.792686765583994,-64.36321553589879,21.57737234889126,17.76595755518785,226.90001240485773,17.76595755518785,108.2508791799957,113.83014317392846,119.60250548368676,123.26518513619168,127.13876165315472,137.86988762957154,149.20044799655986,154.0891717095406,226.90001240485773,229.24313680063324,234.74552343627465,239.4587291527564,242.57167804464913,245.57930326140047,256.2830701797778,262.0482687738294,266.1492572788282,64.224,208,17.766332503647053,227.60109053938845
balloon_79,-3.6807016018961702,8.314206466586784,11.653387984139233,1.8677142411744592,251.8053923420079,1.8677142411744592,11.009788335686896,11.1566435160421,11.143259510756437,11.635168884061631,11.44534500168855,11.793959959677355,11.943786476608713,11.910982421427924,251.8053923420079,251.47714127639537,255.7511682492867,258.2844071503259,258.8052043327499,259.8108259245022,260.02693570487935,256.29764449242833,254.46338402630323,19.728,331,1.919007557924372,251.78915187033883
balloon_80,-42.49729171112556,-79.24967480585377,4.093288930576663,13.913088937747288,82.80450102813688,13.913088937747288,83.57215620730216,82.876689361596,82.0263934412264,80.98759922499679,80.02667917209718,75.33195447000939,69.51219041337711,66.07116071943274,82.80450102813688,84.64708520992849,87.87174455045823,90.04390536484777,91.75759407671184,93.1168719424512,97.13913422229052,97.35453313602476,97.411969434561,30.743999999999996,177,13.9223907362763,82.93071449079662
balloon_81,71.74195987044612,121.9100118427863,6.649197862957378,7.531189562005975,49.19739419171185,7.531189562005975,44.52046977922933,43.39112944438157,42.160142200221514,41.44977584696394,40.22041399558889,37.48392604911712,35.107706579246056,34.10403415031109,49.19739419171185,47.11676453705718,42.19359626618541,37.93460539784502,34.26420305659616,30.94105824940226,17.63240024448106,4.482740467896747,356.5538755967249,2.772,247,7.531254560700678,49.04606044143824
balloon_82,44.593456438370126,-26.982591671900007,17.393673490548714,6.0167068945748765,74.80219869154973,6.0167068945748765,38.6590712944566,44.51371269246321,50.66698762469933,54.97849203790689,59.37101166283281,72.55976737528611,86.08047554767161,92.6773926629016,74.80219869154973,80.31090896235298,87.24402093481035,93.64028618491108,97.10952341040483,100.60616800266956,108.63919196051576,117.64647198116567,121.39915528849008,38.34,228,6.036704630908238,75.03552290901716
balloon_83,71.21837712395161,-5.0702098338985415,4.929303061562232,32.78942694667321,219.66138897537712,32.78942694667321,193.16629504784785,184.77545942692728,175.9014626740505,169.3464345971084,162.88299261524992,141.01984939057292,117.96873883315422,105.7768382908582,219.66138897537712,219.8436425591385,218.22087436131255,214.41377938837724,213.07424231665064,211.65839846617524,210.0295736866529,202.9402826824487,199.940633482028,25.632,2,32.7956989101582,219.603129929772
balloon_84,-56.47115588153682,-116.92249148633913,16.954147415476058,30.549962282559267,321.3432190739144,30.549962282559267,185.1532656220277,189.3234902885446,193.256242047804,195.60126236610208,197.53392373133343,201.9491946123675,204.87294557574435,204.97462499406544,321.3432190739144,320.2921155905875,318.8622053086974,319.0220350780953,318.58321513942224,318.20149452936226,314.51359490212303,316.05959024612775,315.061030649338,45.648,311,30.533142146410782,321.470481231368
balloon_85,-0.8752246119162115,72.29814385580218,3.3569099423882474,10.778355023661709,9.429601465771668,10.778355023661709,65.48870131189081,65.64801001766875,66.12830910500035,66.36331249782646,66.50354116036482,67.28660809360926,68.01645756969126,68.51495530487911,9.429601465771668,8.6658416333172,7.299216129567583,5.990544839758002,5.193102651353968,4.2433978350601365,2.0099168103145075,359.9999592522435,359.0579062911362,7.02,19,10.781505510215847,9.54072933669977
balloon_86,-54.40603688886431,-74.65048484320543,2.4429572639984,16.32819914398824,202.9186930173732,16.32819914398824,95.83868436570629,89.70196249559153,83.24860003506842,78.75906032196278,74.20287041250633,60.428618584750055,46.89749744041875,40.61658055010116,202.9186930173732,202.62735009175637,202.47942249100151,202.5529720343147,202.1131681354964,201.6509241245299,197.24500904526383,190.16256017153353,183.40823251924152,33.84,323,16.339962909751772,202.79542924514965
balloon_87,-10.232306694538304,-157.48882465834146,9.97403565109083,57.81991205727572,261.73756081792436,57.81991205727572,346.6242997376599,346.7639055368458,345.88308821183585,344.9035965449689,343.25721626813913,335.40098111021234,324.48862628685924,317.4248092363798,261.73756081792436,261.72259670864844,261.5778273795047,262.0051837198814,262.1352503001301,262.23530384464846,261.0386628575223,262.6520498836773,262.32175874449945,29.052000000000003,345,57.90662660759796,262.1213839843293
balloon_88,13.995946094253986,106.30016800168346,3.866490392303792,6.085157471794911,94.74382400841364,6.085157471794911,35.937641404458304,37.30673881293668,38.69201684438826,39.80038468047282,40.918611389684216,45.05795950401144,49.935233353763365,52.673337861331085,94.74382400841364,97.90077096733688,103.55314234850356,109.75797597289454,114.00170674194834,117.72690790139728,129.89038294537875,141.48224293618586,147.29522519523482,4.392,103,6.078006688128529,94.95070416190318
balloon_89,19.638207797610995,-26.027537054879502,12.038067344273797,11.821832732134691,240.47235487097473,11.821832732134691,70.70222041878432,70.04786859981444,69.32844738219092,68.78923101997334,68.45925177596197,67.33212357717612,66.54409791852906,66.41685402918803,240.47235487097473,238.65261275884075,236.820342443114,234.7959189145668,233.44086732967543,231.71254970889183,227.3790907860261,222.0592537871508,219.39851404589095,22.752,37,11.816988978509787,240.46273159231671
balloon_90,44.37561907089315,-9.669810164423945,20.849360514578667,63.41798590921622,126.56026644651246,63.41798590921622,378.9754350255886,374.5790241112786,369.0617650424199,364.7981547438328,359.82572487680176,342.15733358541286,322.23848279652617,310.32152141161254,126.56026644651246,126.19723250515987,126.78671471734124,129.10552067662843,129.56206687720191,129.76588957043913,126.5922434539549,127.37017688591504,125.54415512968352,35.532,192,63.421736939439086,127.34048100944527
balloon_91,48.40736425140346,93.2800323130644,21.155350289705765,17.36021375476204,4.62524079415806,17.36021375476204,106.29892786931802,110.30596600209864,114.40493493320322,116.56866995986756,119.00029231408524,124.87573825239052,129.647799908031,131.51956232360732,4.62524079415806,4.3832132586627495,3.537128602850146,3.028815276293414,2.892920089738084,2.8138828715817112,3.0846503236377885,4.441055120461613,5.31011136351907,6.912,338,17.377442213149752,4.695901691687173
balloon_92,-26.968633136075717,112.45125016957287,15.42476988118516,28.081543970440084,231.23532291328175,28.081543970440084,160.1536768165322,137.6623456129188,115.29282843712237,100.6133558730254,86.36426094613033,49.32187232203385,45.57850275655707,60.09491468269417,231.23532291328175,232.2070375975261,235.5445168405491,240.42035396667933,244.16509201596068,249.11489702681357,277.20644608888745,339.5735091468083,0.3240279797341259,23.364,166,28.052545110419015,231.41126171130455
balloon_93,-21.013069763023037,-26.02165119032324,4.938589143233293,18.189889532396723,67.65215313549322,18.189889532396723,108.33979663726988,105.87356891993024,103.065093452847,101.40549079776387,99.40850852841214,93.02926459126516,86.78454922910758,83.38778731215993,67.65215313549322,68.97615239862625,71.16296459544765,72.93665641562484,74.36193206130395,76.00191033650219,81.18553660656818,85.84185145521741,88.80844180871998,30.384,103,18.206992754611758,67.68525252500453
balloon_94,-50.37520275891565,-56.197073853820505,21.97088297080632,8.465570539317032,96.9497178619426,8.465570539317032,52.25898279513463,54.83613599535243,57.54394690378337,59.25907126593491,60.95891822622424,65.52072737360194,69.70312110541698,71.55823547683309,96.9497178619426,96.86999181545514,93.81131032666912,90.12068847777482,88.11524406827346,86.11233489120508,81.02133476723037,73.35969713783822,70.7815011790376,39.024,174,8.499575522702695,97.07116632139879
