icao,latitude,longitude,velocity,heading,vertical_rate,on_ground
7c777b,-34.9401,138.5426,4.12,140.62,,True
a3f91e,35.6738,-111.0927,187.98,242.8,0.0,False
88808b,15.065,100.6776,224.63,186.31,-12.35,False
ac2859,39.1425,-78.7788,188.42,267.81,0.98,False
7c01c0,-33.9523,151.1776,64.17,167.97,8.45,False
aa6b9d,42.6927,22.6092,219.46,330.97,0.0,False
c80124,-42.7082,172.7906,62.15,17.84,-0.33,False
ab4eeb,43.6758,-89.3484,187.56,312.22,0.0,False
a1ecfd,40.7756,-73.8681,3.34,154.69,,True
7c7777,-30.4236,149.2524,221.73,236.16,0.0,False
7c7774,-35.3425,147.5973,181.52,280.45,9.1,False
ac5bb0,38.4703,-84.3824,203.73,0.58,0.0,False
a6e480,32.5405,-89.8259,274.22,98.63,0.0,False
acbea2,36.8543,-93.368,129.09,22.99,-4.88,False
a26381,34.8295,-119.5506,205.84,128.3,-5.2,False
c8276a,-38.2217,175.2031,254.25,127.52,-6.83,False
c8276b,-43.1813,172.6709,76.74,13.57,5.85,False
c8276c,-37.4523,174.601,103.69,194.66,2.28,False
c1e4f6,45.4829,-73.7365,3.34,258.75,,True
c1e4f8,45.4602,-73.7527,4.89,295.31,,True
acbebd,31.873,-80.4654,97.37,220.93,0.0,False
ad8ed4,43.6382,-82.8522,269.37,94.49,0.0,False
ac0e63,31.8954,-87.3578,265.06,53.84,0.0,False
3a46ad,-16.1922,-148.6076,136.87,212.26,-0.33,False
48436a,31.4067,74.5079,278.69,140.17,0.0,False
7810b0,24.5401,118.1264,0.0,143.44,,True
a320a6,43.3698,-88.2156,275.28,103.18,-8.13,False
7c7765,-27.2645,153.1972,86.51,206.87,-5.2,False
846250,36.3176,140.2644,178.2,189.14,-3.25,False
3a46b3,-17.0157,-148.277,128.85,251.13,0.65,False
8007ca,27.9184,76.6092,208.24,207.51,0.0,False
aace5c,30.8407,-96.0846,269.24,146.61,0.33,False
a9a750,43.2996,-100.7576,275.67,55.95,0.0,False
a64600,29.4138,-92.8256,176.06,277.89,0.0,False
a9f4c6,40.2857,-84.1134,190.6,267.06,0.0,False
a40654,36.1101,-119.1229,228.92,159.2,0.0,False
ac287c,33.3368,-100.1983,190.68,285.01,0.0,False
a81163,40.5309,-82.3211,207.58,341.65,-4.88,False
3a46b1,-17.5581,-149.6798,73.57,0.0,8.13,False
a4c9d5,41.4572,-70.5316,301.07,55.79,6.5,False
a200ba,37.7114,-83.311,193.73,240.58,-4.23,False
a8d4cc,30.1962,-97.6789,15.43,2.81,,True
acc5a5,28.2756,-81.1244,246.54,350.03,0.0,False
a3965c,39.4313,-104.8802,161.76,52.36,-6.5,False
4a068b,45.9099,27.4874,131.03,223.09,0.0,False
abe212,40.2963,-72.8915,319.67,55.16,0.0,False
4a068c,46.2527,26.8742,130.49,207.98,0.0,False
a63f16,41.2349,-95.3716,129.14,256.41,-6.83,False
a25c75,37.5516,-109.9582,286.34,72.22,0.0,False
a466d2,34.0901,-83.032,281.01,57.56,7.48,False
a168ad,33.9385,-114.3089,197.24,281.28,0.0,False
89647e,55.8773,35.507,229.87,297.6,0.0,False
c06df3,49.8119,-97.1129,64.06,316.95,-3.58,False
ac13d6,40.0895,-83.7421,171.37,285.5,9.1,False
acbf60,39.8803,-75.1979,64.94,253.43,-4.23,False
a50050,34.729,-82.1653,89.97,242.41,-0.33,False
4005c1,34.371,-83.0422,281.41,53.55,6.83,False
4005c0,29.4618,34.6723,313.31,103.58,0.0,False
a75359,33.4719,-84.7252,290.53,79.9,0.33,False
abf3b8,36.0737,-115.0996,81.28,269.64,-4.23,False
ad9645,36.602,-90.904,261.08,61.26,0.0,False
780b7d,22.3217,113.9054,11.32,160.31,,True
ac6f8a,39.0624,-84.3875,87.5,228.81,0.0,False
77058c,34.7976,126.6671,220.54,185.09,0.0,False
77058d,-34.7186,137.5892,279.44,106.8,0.0,False
7c1597,-33.9219,150.9913,11.32,303.75,,True
a6f6dd,40.9333,-78.1342,204.33,279.27,0.98,False
a320f9,36.4174,-118.5403,242.75,5.11,0.0,False
4ca87d,44.0127,-60.076,289.8,72.76,-0.33,False
7c1599,-37.6192,143.6638,115.88,21.9,-6.83,False
a50064,40.9089,-74.036,135.01,266.72,4.55,False
a560f4,36.4706,-94.0743,191.51,272.16,0.0,False
a8996b,40.8497,-73.6708,117.66,79.67,1.63,False
ac0cf8,28.9056,-82.5823,214.2,349.2,0.65,False
ac501e,30.6283,-91.2016,277.83,119.51,0.0,False
a63388,28.6558,-86.3631,267.26,104.04,-0.33,False
770591,15.98,82.5347,248.76,22.11,0.0,False
770592,24.4734,54.7221,287.38,115.79,0.0,False
a8d61c,33.3146,-111.82,53.36,340.87,-0.33,False
ab436f,42.3765,-77.3937,294.44,88.0,0.65,False
a8bc13,40.0821,-75.8009,163.08,90.0,-6.5,False
a44cfd,35.736,-118.9025,223.7,167.79,0.0,False
e48ec6,-17.8784,-41.9482,222.24,37.0,-0.33,False
ad2ce1,32.5136,-86.9836,257.64,127.37,-1.3,False
ac767c,39.2445,-76.6726,176.8,225.47,0.33,False
a8cf3a,46.968,-115.0013,158.6,118.48,0.0,False
3e0fdf,49.218,10.2983,65.92,240.03,0.33,False
89646c,25.2338,55.655,178.62,36.8,-0.33,False
ac5041,37.7159,-103.4332,260.47,149.89,0.0,False
896483,19.6971,87.3041,272.55,111.48,0.0,False
896482,44.7303,25.4628,223.48,298.16,4.55,False
ac00d6,38.3416,-108.2498,193.75,232.55,0.0,False
a89953,45.5456,-122.3332,149.7,83.29,13.66,False
aca01a,35.8145,-81.5624,172.2,275.83,0.0,False
896450,62.298,46.654,237.66,324.69,0.0,False
a418b2,33.6387,-84.4281,4.63,180.0,,True
abe0bb,33.4796,-85.4463,246.24,154.77,0.0,False
e495fb,-18.9687,-41.0389,228.08,28.13,0.0,False
ac769b,44.1809,-103.0769,183.31,283.14,0.0,False
a022c4,35.289,-100.4059,190.55,267.37,0.0,False
c81fa5,-43.7019,171.8704,61.39,230.44,-0.33,False
89644d,37.2046,18.6514,270.8,130.38,0.0,False
a19e61,27.798,-82.6231,114.81,182.31,-4.88,False
896457,17.6594,92.6781,258.73,112.69,0.0,False
ac5066,33.4428,-111.8082,115.81,245.6,-7.15,False
a19e68,46.9149,-96.8163,45.27,0.0,,True
a07232,32.5276,-117.3758,92.3,61.72,-5.2,False
896462,38.2372,21.3878,271.32,120.16,-0.33,False
896461,45.1089,23.7195,226.91,299.47,0.0,False
a1ee27,42.1293,-83.0879,269.92,81.56,-4.55,False
aa96be,41.3714,-82.3878,195.63,274.68,0.0,False
896463,42.9008,26.9529,224.41,280.43,0.0,False
44b02a,51.4104,12.2047,2.83,14.06,,True
a0855d,37.5957,-99.6687,179.69,293.63,0.0,False
a22839,36.9856,-96.349,289.38,110.17,0.0,False
a703c1,34.9023,-85.3475,100.76,120.36,-2.28,False
a5d6f9,43.2573,-108.2802,207.57,319.32,0.0,False
a5bccd,36.1625,-93.5194,192.9,218.61,-0.33,False
a3cc82,36.1997,-86.7178,250.78,157.7,-0.65,False
c00d51,53.0127,-114.2792,185.61,248.2,11.7,False
a87f51,40.0382,-84.7382,277.97,64.57,0.0,False
abe0df,36.8701,-111.6074,284.25,65.06,-0.33,False
a6e3b0,41.266,-88.0775,192.77,194.37,8.78,False
896434,25.636,55.5913,184.97,20.85,7.15,False
a4ec6b,46.1551,-122.2676,238.9,174.19,4.23,False
aa4953,41.418,-87.5736,204.17,164.81,11.05,False
75010b,1.538,102.8169,217.42,132.22,6.5,False
a262ad,41.4904,-112.1319,261.92,130.7,0.0,False
aa7e16,28.7303,-88.1502,259.82,107.75,-0.33,False
abb90d,40.8015,-73.7632,115.88,57.51,0.98,False
a0ce7f,36.0977,-115.1603,24.02,189.87,-2.28,False
780b0c,22.6194,114.0149,70.52,246.8,-2.6,False
a18b41,47.4212,-122.3094,80.25,180.37,6.18,False
a1db22,41.7055,-86.2597,53.0,268.89,-2.6,False
ab19df,32.9922,-85.5236,215.51,331.17,2.28,False
abb930,38.5243,-90.8705,183.62,264.05,0.0,False
a44e1c,37.9287,-117.6892,232.35,139.22,0.0,False
a98051,39.0461,-84.5845,65.34,270.9,-3.25,False
a2fb01,31.5383,-92.226,217.23,220.1,0.0,False
a2bec7,33.2334,-86.1854,223.18,169.1,0.0,False
781e4d,47.3161,13.1188,238.3,228.33,0.0,False
a0d561,36.3097,-87.5039,184.29,284.39,0.0,False
ac6f31,40.1852,-76.7419,58.21,296.79,-3.58,False
a45509,38.321,-115.7315,204.62,259.42,0.33,False
aae6b3,32.9317,-84.9516,62.45,306.96,-2.6,False
84c3fc,35.7422,140.3917,72.88,329.45,-3.9,False
aa9801,37.083,-80.8922,308.95,72.26,-0.33,False
a898a9,27.8157,-80.0304,250.34,125.13,7.48,False
a9938d,35.2086,-110.8273,191.15,256.3,6.5,False
ac6f47,35.9785,-115.1393,0.0,180.0,,True
a43b60,31.2441,-82.7129,207.22,306.93,-0.33,False
c05b6f,49.9712,-97.4698,90.47,287.2,11.05,False
a86c91,33.1765,-97.1925,37.45,322.82,-5.53,False
8a06be,5.2299,115.94,243.31,7.41,0.0,False
a98c6c,37.7284,-122.2111,0.0,213.75,,True
a4f39b,41.5753,-93.2001,172.43,268.12,0.0,False
4baa08,40.5315,29.081,206.71,159.76,7.8,False
ae0608,-43.6409,172.354,77.79,50.1,1.63,False
738444,32.0028,34.878,0.77,33.75,,True
a2b2e1,33.3427,-84.429,223.3,179.08,0.33,False
e48eb7,-22.7216,-43.4064,78.29,101.75,-4.88,False
800879,19.0916,72.8523,1.29,87.19,,True
800877,19.0948,72.8592,5.14,28.12,,True
abb94f,36.0257,-89.3657,202.38,215.06,0.0,False
780b57,22.3181,113.8713,70.29,70.77,-3.58,False
ac1fe2,26.44,-80.0408,67.3,224.69,-1.95,False
aae6cd,27.0955,-84.7709,211.74,298.12,0.33,False
a1f595,29.3403,-83.8486,253.31,147.44,-4.88,False
0d09bd,32.5387,-116.9519,69.78,278.91,-3.58,False
a4421d,42.5281,-99.8557,283.93,112.48,0.0,False
8460b0,37.8175,140.6556,231.51,192.71,-10.4,False
a3355e,40.4234,-73.9043,168.25,121.11,-7.8,False
76d250,-4.7607,111.4543,253.83,306.43,-0.33,False
740733,25.2974,53.5705,210.02,308.84,-0.33,False
740735,25.5346,53.7365,193.66,284.77,0.33,False
76d257,1.7307,102.9013,235.66,120.43,0.0,False
740731,47.3198,5.3241,202.11,319.34,0.0,False
acd961,34.8939,-84.7448,205.82,348.47,0.65,False
ad3fd6,29.2115,-107.7601,222.28,295.5,0.0,False
76d24b,1.1765,104.0093,113.15,203.3,-2.93,False
a56e0d,31.6885,-105.7596,263.44,106.1,-0.33,False
ad9642,39.9297,-120.8335,225.24,176.46,0.0,False
a8bc4f,39.1751,-76.6964,66.52,273.99,13.98,False
a7538f,31.5482,-116.4764,206.54,335.73,-10.73,False
ad3fde,42.5796,-79.6543,202.71,287.88,0.0,False
a44213,39.2963,-112.5323,186.91,253.86,0.0,False
ade609,42.3686,-71.0159,0.0,151.88,,True
a44212,35.3679,-104.3768,190.55,295.25,0.0,False
ada9bd,33.4064,-106.9607,121.72,4.12,0.0,False
a44211,30.7924,-98.5038,207.58,288.35,0.0,False
a44214,41.3997,-77.6636,272.1,94.88,-0.33,False
86796c,38.5649,138.8103,256.69,33.31,0.0,False
a44e59,31.2699,-79.9483,228.82,187.49,0.0,False
a5d814,21.0019,-157.7035,172.21,290.28,-6.83,False
3a2e24,45.9703,7.1383,221.26,311.32,0.0,False
780b75,35.7678,140.3976,5.66,213.75,,True
a1e241,30.8065,-82.0742,188.06,191.68,0.33,False
a1ea70,43.8976,-122.5278,218.47,327.21,-17.88,False
ac252a,37.7013,-111.6561,175.3,246.29,0.0,False
a20a81,40.8262,-82.6373,218.66,43.95,-11.38,False
ac1e56,-33.9377,151.1717,13.89,351.56,,True
7811f3,25.4192,118.3471,194.93,325.43,13.33,False
a33d97,33.4383,-112.0252,0.0,182.81,,True
3965a3,42.0432,-75.5858,297.31,84.24,0.65,False
3965a2,48.0066,16.2684,231.64,286.38,0.0,False
a2c1bd,39.8751,-80.287,189.39,178.44,11.38,False
3965a1,45.6992,1.1656,220.4,355.31,0.0,False
3965a4,17.8937,72.8664,264.81,116.91,0.0,False
a009ae,25.9141,-80.259,64.89,267.27,-3.9,False
a654cb,34.4522,-76.9341,282.01,17.08,0.33,False
a9672c,39.242,-110.2786,202.46,321.5,0.0,False
a414e8,38.0961,-81.6385,205.91,206.57,0.0,False
abb5c9,39.8219,-104.7874,115.04,242.86,12.03,False
a95411,30.4358,-80.952,210.38,6.88,4.88,False
3965b3,-8.9158,-38.7275,264.27,24.62,0.0,False
3965b2,41.7012,-3.216,222.09,25.08,0.0,False
aa2bc5,40.1939,-74.7931,156.99,38.75,-9.1,False
840cd2,41.9442,140.8888,164.2,13.78,0.0,False
840cd8,34.7272,133.4845,169.44,256.3,0.33,False
a56a56,35.6685,-111.4093,282.78,94.49,0.0,False
aa2bc2,38.9444,-77.4491,0.77,45.0,,True
5084d1,33.4069,30.9362,227.04,177.79,-0.33,False
c023c5,37.1977,136.9847,200.02,245.21,0.0,False
ad9edc,39.6172,-98.7169,266.92,73.31,0.0,False
aaf87e,33.465,-111.7243,41.7,231.01,-3.25,False
a6ed3b,41.9754,-87.9099,3.86,250.31,,True
a75ac7,35.321,-80.6547,165.36,74.67,10.4,False
a0d149,35.0322,-90.3886,61.84,261.87,0.33,False
a69d67,43.5715,-118.7686,215.67,322.36,0.0,False
a641bf,45.6444,-95.9602,293.72,104.4,0.0,False
ab4bf7,45.0384,-63.3445,293.87,62.13,0.0,False
888198,24.4932,122.0343,225.48,182.09,0.0,False
c023b7,43.6775,-79.615,0.51,317.81,,True
a009a4,42.0344,-80.6236,261.55,44.6,0.0,False
aa58ea,34.0999,-117.1725,66.77,213.69,-8.13,False
ac85ee,42.3848,-94.9269,188.81,262.64,-12.35,False
683274,19.6096,96.48,10.9,340.71,0.33,False
a22482,34.1983,-118.4006,65.34,90.9,-3.9,False
a0817f,34.8269,-114.0118,190.1,237.6,0.0,False
acd5aa,37.7184,-72.1082,213.77,154.48,0.0,False
aa2ba2,33.9401,-118.38,5.92,171.56,,True
88817d,-6.9344,114.1805,227.71,156.85,-9.75,False
aacb4e,39.4835,-108.2581,220.81,224.53,0.0,False
acced9,35.8477,-83.2602,274.69,105.31,0.0,False
ac0b50,37.8413,-76.4128,199.28,163.81,0.0,False
aae582,32.3661,-108.4042,264.86,106.36,0.33,False
ac0b61,36.0059,-121.2325,213.29,322.74,-4.88,False
888139,46.7748,20.3232,226.36,293.01,-0.33,False
ac0b74,31.3969,-84.5062,210.93,159.89,0.0,False
ab9b81,44.7944,-93.4656,126.45,233.27,14.63,False
8964fa,45.795,22.2319,224.8,301.14,0.0,False
acbbc5,35.2889,-97.6744,56.54,172.68,-0.33,False
8964fe,53.1151,49.9562,27.85,334.86,0.0,False
88811c,-3.9292,112.3767,224.67,150.21,0.0,False
8964fc,43.7229,22.8603,233.12,268.48,9.1,False
781f29,21.7662,113.7747,234.07,191.41,5.2,False
ae5e51,38.3254,-98.8535,190.86,74.2,0.65,False
ac72e4,34.7791,-91.8515,200.38,249.56,0.0,False
8964d4,26.0849,56.1635,162.71,220.64,-0.33,False
02a199,41.3821,28.6815,119.91,271.48,5.85,False
8964d3,28.2365,56.2778,218.27,184.46,-7.15,False
3965aa,49.3891,6.6519,216.72,272.04,0.0,False
02a197,35.9969,0.7454,228.51,62.22,-0.33,False
3965af,44.9776,1.2622,223.01,355.24,0.0,False
8964be,45.5488,21.9991,253.65,293.55,-6.83,False
8964bd,47.3512,-3.8139,273.0,103.96,-0.33,False
a56a18,32.9048,-93.3072,208.74,208.08,0.0,False
a05940,40.4996,-74.164,151.69,38.11,-11.38,False
ad8bed,32.835,-77.8585,204.84,200.89,-0.33,False
a3f4d7,44.6928,-119.8701,254.41,111.22,0.0,False
ade2b8,40.5161,-73.5337,79.7,320.76,-0.98,False
a129b0,41.8885,-112.9507,217.18,135.67,-7.8,False
4077d4,43.2084,-81.8944,288.71,65.58,0.0,False
ade2b5,35.07,-92.1727,199.72,271.92,0.0,False
aae59e,47.4464,-122.3116,8.75,104.06,,True
e48f6a,-15.3147,-47.8587,241.16,353.75,0.0,False
ac0b96,34.8197,-118.3424,215.73,129.19,-7.15,False
4bb02b,39.5034,29.7722,194.42,336.28,-11.05,False
aba2ef,33.763,-86.9725,196.05,326.56,0.0,False
a09fc4,38.8318,-95.7704,297.83,76.11,-0.33,False
a0a91e,39.3806,-108.2053,187.05,233.16,0.0,False
a0d18d,43.759,-90.9717,35.23,298.81,-0.33,False
ab9b9d,32.8757,-93.0559,242.59,34.63,0.0,False
781f41,51.1311,5.5104,256.12,210.94,0.0,False
c07f32,50.3642,-116.2958,190.28,75.44,0.0,False
a29908,40.2904,-116.0724,252.41,137.89,0.33,False
ad4584,33.7338,-114.0833,202.79,294.74,0.0,False
a0a923,38.9363,-77.455,1.29,151.88,,True
a2e93c,39.4575,-85.763,179.29,348.08,-4.88,False
a2cf34,32.9674,-97.3245,168.47,246.8,13.98,False
a3ef0c,32.6802,-97.0472,33.44,0.88,-1.95,False
8008d2,22.6441,88.4404,7.72,191.25,,True
7c15bf,-33.7522,149.8208,93.06,264.29,2.6,False
781dac,56.1307,85.0115,257.09,119.49,0.0,False
a81a73,33.3788,-112.0331,32.99,280.78,0.33,False
8008d4,22.6419,88.4442,9.77,185.62,,True
e8044d,-45.1126,-72.7454,186.13,187.14,0.0,False
018090,35.0764,29.6001,211.46,249.49,0.0,False
88596f,15.5113,100.8947,208.55,223.1,-0.65,False
a21cc4,35.6429,-115.3425,61.91,47.69,0.0,False
e8044e,28.4935,-81.0878,153.6,104.55,12.35,False
88596e,11.4964,103.0747,205.42,148.1,-10.4,False
86ec40,34.1793,138.1926,184.6,7.2,-4.88,False
c0248b,43.479,-80.7905,113.8,255.34,-0.33,False
88596a,14.1269,100.7589,116.16,32.7,-2.28,False
a99afb,38.2583,-86.2355,237.71,180.99,8.45,False
780aa5,43.5756,26.3975,229.96,292.49,0.0,False
a5493c,36.2125,-115.2042,23.67,91.25,0.0,False
a66935,40.1208,-104.4702,200.69,249.75,0.0,False
a3f621,32.4251,-108.5449,270.76,96.44,0.0,False
780aa4,43.3042,23.5963,231.06,276.78,0.33,False
780aa1,22.3107,113.8927,10.8,233.44,,True
780aa2,23.9188,120.0166,222.8,227.25,0.0,False
7cae05,-31.9335,115.9624,2.31,284.06,,True
780aa7,21.8903,115.1164,221.86,88.01,5.2,False
c07f02,47.091,-94.7106,279.24,123.05,0.0,False
a6b90b,35.6955,-114.4896,50.82,291.37,-0.33,False
c07f01,51.131,-113.9945,5.4,0.0,,True
e80471,-20.6982,-49.4608,252.62,311.28,1.95,False
ab78b1,38.5852,-94.8619,51.91,13.76,0.33,False
a369be,32.6599,-93.627,238.95,95.93,-10.4,False
a26c12,34.0569,-117.575,72.02,270.0,-3.58,False
780ab6,44.65,25.8589,226.64,297.44,0.0,False
780ab7,13.695,100.747,0.0,104.06,,True
780ab2,22.2896,114.29,177.46,155.14,12.03,False
8008c2,23.1376,83.794,213.17,213.88,0.0,False
e8046a,-10.7956,-77.7175,200.4,153.96,-16.26,False
896633,24.2972,54.7251,143.35,307.86,-3.25,False
a03331,33.2905,-100.5515,187.98,290.17,-0.33,False
a6692d,42.7059,-74.4093,283.98,90.31,-0.33,False
780aad,34.976,140.7085,175.68,13.55,-6.5,False
aaf828,42.9788,-60.1497,294.41,79.12,-0.33,False
a42908,34.0916,-117.5852,67.31,225.93,-1.95,False
8008c3,23.1016,90.0151,188.62,253.2,-4.88,False
a9b775,38.8563,-77.04,4.89,137.81,,True
89662e,24.1865,54.8798,143.44,307.57,-4.55,False
780ac5,13.9189,10.6052,1.29,5.62,,True
780ac6,22.3095,113.9188,0.64,250.31,,True
ab5eb2,43.0347,-74.4234,187.71,275.82,11.38,False
ad5817,34.732,-115.6273,176.66,246.12,0.0,False
896604,25.4803,54.4525,188.88,288.09,16.26,False
a4b483,33.8704,-112.1353,50.42,359.42,3.25,False
a6e131,35.2612,-98.9,210.63,315.49,0.0,False
a88dda,27.1779,-80.2247,0.77,143.44,,True
e80417,-30.6552,-63.1469,260.75,53.99,0.33,False
ac608e,40.5593,-91.8911,199.25,231.71,0.0,False
e80418,-24.7589,-46.7934,227.81,70.34,0.0,False
ab050f,31.9622,-106.4153,194.13,274.86,0.0,False
76d1c6,-4.6824,108.8358,248.34,320.97,-0.65,False
780ad9,25.6612,119.2923,184.94,227.25,-0.65,False
346386,13.1927,-63.1635,260.11,55.96,0.0,False
a1c997,46.8135,-96.8177,59.68,0.49,-2.6,False
706057,22.8994,88.0578,289.84,121.57,0.0,False
a27f7f,37.7141,-122.2314,10.8,343.12,,True
c01d72,43.6871,-79.6233,0.9,84.38,,True
e80421,-23.0321,-47.104,96.99,150.44,12.03,False
ab4ba6,36.0838,-76.0583,153.36,204.16,0.33,False
ab5ed8,28.3901,-81.3262,68.42,0.0,-3.58,False
7c6551,-38.2039,144.5834,67.66,45.0,0.0,False
885972,32.9169,132.6209,170.27,234.97,0.0,False
780ae6,52.8626,15.6337,247.84,214.09,0.0,False
ad3e16,29.7099,-95.4417,196.68,276.31,0.0,False
485344,24.3393,89.1108,297.58,102.38,0.0,False
485345,49.4199,18.2799,231.05,302.45,16.26,False
7811d0,34.273,133.5522,145.15,254.58,-0.33,False
706068,25.9677,52.8768,175.25,294.08,0.0,False
abaeb2,37.7791,-122.3348,105.6,287.29,20.81,False
e8041b,-21.8217,-46.3213,241.03,231.76,0.0,False
a04695,33.0475,-77.4568,275.2,16.84,0.0,False
7811d8,13.6469,100.7284,87.96,193.87,9.75,False
706060,17.1437,69.6449,226.23,298.08,0.0,False
a2cf3b,38.1585,-84.2481,229.35,356.53,-0.33,False
4ac8da,40.6139,45.5006,266.33,99.9,0.0,False
485f82,40.8231,44.2185,234.35,272.77,-0.33,False
70606a,29.3913,48.2558,166.63,44.0,14.96,False
a2bc12,48.6122,-123.5556,204.19,176.1,8.45,False
406591,48.4899,15.0923,228.3,295.06,0.0,False
a03377,38.9473,-77.4421,0.51,5.62,,True
e48f12,-20.6122,-40.3831,126.25,53.78,-3.9,False
845c8c,33.5679,130.4629,59.66,330.56,-2.28,False
a70151,31.1938,-88.2944,262.57,50.88,0.0,False
e48f04,-6.689,-40.1368,236.87,12.8,0.0,False
a27326,48.5101,-122.9841,179.69,169.11,0.0,False
a2d626,33.2887,-117.4784,49.12,316.27,-0.33,False
485341,48.4268,16.6675,227.67,305.34,-0.33,False
7811e5,-29.868,150.1655,233.46,165.32,0.33,False
a34fe6,38.0392,-85.8106,122.65,130.24,0.65,False
a369ee,26.4786,-80.5653,206.0,346.28,8.78,False
a223c1,40.0065,-102.1029,196.8,225.32,0.33,False
a76f67,39.1497,-103.408,171.51,301.26,-9.43,False
496c29,38.7772,-9.1315,2.06,253.12,,True
aaa96f,39.8973,-82.5864,105.31,339.71,-3.25,False
89659c,46.8938,-2.6437,268.81,107.26,0.0,False
a76f66,36.0775,-115.143,2.06,267.19,,True
a7896d,27.8777,-85.2381,219.54,110.01,0.0,False
89659b,45.1824,20.9386,223.56,298.75,0.0,False
89659e,26.763,49.6075,179.54,270.33,-0.33,False
e48dbb,-7.3171,-36.0984,239.37,210.48,0.0,False
0d1083,19.8114,-98.6933,163.51,4.15,6.5,False
ac7f3e,33.989,-117.8674,133.11,263.34,-8.13,False
a87c12,33.6382,-84.429,0.0,270.0,,True
846dc8,40.4236,139.8442,215.68,200.38,0.33,False
781392,34.0232,133.5662,227.13,72.47,-9.1,False
3ce8e8,24.088,56.8189,274.33,126.07,3.58,False
4bcdeb,35.8979,32.712,167.44,128.14,-4.88,False
a27380,29.151,-81.9254,213.47,170.29,-4.55,False
abfcb6,31.828,-81.6735,188.97,196.61,0.0,False
a4f022,34.6735,-116.596,193.45,221.87,0.0,False
abb645,32.5769,-102.9483,115.18,275.12,-4.55,False
a77645,47.1825,-93.8146,201.19,248.55,0.0,False
a14087,38.4408,-83.1395,152.91,170.32,0.0,False
8a09d9,-31.8806,115.5423,157.5,252.51,10.08,False
346456,40.6938,-7.6838,271.87,95.54,0.0,False
a2602c,27.6103,-82.6163,149.57,144.94,0.0,False
a700a4,32.9652,-95.9289,233.65,88.36,7.48,False
78006a,25.1024,121.2539,82.47,49.55,17.88,False
c06aac,39.7778,-84.1205,267.31,52.82,0.0,False
8a09c9,-4.1086,108.9462,221.94,133.87,0.0,False
896597,43.7565,14.5283,272.08,119.57,0.0,False
896596,57.5366,41.6774,240.02,317.87,0.0,False
c071a4,41.7449,-112.5348,232.53,0.0,0.0,False
a690a8,42.8703,-105.4978,195.74,313.94,0.0,False
acc317,33.7383,-84.4589,227.03,349.56,1.63,False
841442,34.367,136.5039,137.46,53.22,-6.5,False
a210c5,41.1394,-77.5414,278.08,99.58,0.0,False
c06aa7,25.8572,-80.757,216.63,186.96,0.0,False
48af0e,40.2808,40.1409,208.83,291.38,0.0,False
4bcdd6,38.7711,30.341,247.49,78.85,0.0,False
48af19,32.0087,34.8812,9.26,33.75,,True
a2c336,38.8854,-77.8447,133.9,259.6,25.68,False
4bcde4,46.1513,20.7369,204.69,301.01,0.0,False
a38c66,42.0475,-85.9774,262.44,86.18,0.0,False
8a09b8,-7.4933,112.5184,228.81,111.08,0.33,False
48af12,38.9004,25.4911,214.91,341.87,0.0,False
a38c64,28.6929,-81.4886,229.99,335.56,0.0,False
ac36ef,38.2922,-99.6215,274.79,88.61,0.0,False
7c168d,-34.819,138.6441,52.47,90.0,0.0,False
c01d3c,43.0979,-112.5396,223.27,179.87,0.0,False
c06aa9,43.469,-76.0806,257.85,18.62,0.65,False
abfcda,34.2373,-110.2738,197.7,287.26,0.0,False
acc31a,32.4705,-108.1852,196.32,291.52,0.0,False
7cf079,-33.9457,151.1663,3.34,241.88,,True
461f4e,22.3026,113.9006,0.9,345.94,,True
461f4f,35.2892,-116.0595,291.41,48.01,3.9,False
89655c,42.6016,30.9863,265.68,304.03,0.0,False
461f4b,60.3089,24.8949,66.62,47.19,-3.9,False
e494f7,-5.9519,-42.0729,202.22,310.25,-10.08,False
7cf078,-33.9455,151.1648,7.2,303.75,,True
48af05,41.6702,44.9599,0.0,135.0,,True
60084d,41.6695,44.9626,0.0,42.19,,True
0d1049,32.043,-116.0818,221.36,119.37,9.75,False
8a09a5,-5.956,110.9456,194.73,190.66,-10.08,False
a4c6af,32.904,-111.475,153.45,305.45,-8.13,False
89655e,26.98,50.2269,305.7,105.72,0.0,False
8a09a0,-3.015,112.3724,230.04,68.48,-0.33,False
ad9f7f,30.5398,-81.5572,77.19,248.91,-0.65,False
a58fe9,43.7183,-92.0638,111.96,301.28,-8.13,False
89656a,23.9688,56.9967,258.9,126.03,0.0,False
ace96d,40.6408,-74.0011,138.87,35.04,-7.48,False
ace96a,45.8875,-118.4715,222.26,299.23,0.0,False
461f5b,23.18,85.7278,279.15,131.56,0.0,False
a64305,33.6224,-112.0394,175.0,43.93,11.38,False
ac10af,33.0404,-87.7679,190.94,253.57,0.0,False
a3dc47,34.9018,-81.8576,292.67,71.34,0.0,False
a2bc9e,41.0877,-86.6206,163.4,316.66,-5.2,False
c0371f,46.7718,-116.7813,218.25,203.18,0.0,False
7c7800,-34.9787,144.0978,270.95,87.06,-0.33,False
a6ffc3,37.4327,-96.9663,192.07,302.75,0.0,False
a76f46,39.6851,-105.2181,180.52,245.77,10.4,False
ac23ef,28.0984,-80.548,221.9,148.56,9.43,False
89653d,43.2731,21.0499,228.23,266.9,0.33,False
e494bb,-16.4641,-47.6655,252.82,354.28,0.0,False
